text,label
#EDF - Four #nuclear reactors that serve 3 million forced to shut down in safety alert- http://t.co/FnkVT6XYHo,negative
I believe I did see this one coming: Trump's plan for global warming is nuclear winter.,neutral
"@lizzie20114 With the way Bliss has the nuclear missile on her back now, My hope of  Sasha and Bayley having the big match in the barclays is fading.",neutral
"Senator Capito's (@SenCapito) ADVANCE Act passes Senate as part of the 2023 NDAA. 
Aimed to help improve licensing and deployment of advanced reactors &amp; enable brownfield reuse.

Summary of its provisions here.

https://t.co/4rUaqS1JhA via @ein_news",positive
Related News: Iran Nuclear Talks Enter Final Phase 48 Hours Until Deadline - World Headlines - ABC News |  http://t.co/iNll5lrE98,neutral
"@realDonaldTrump Until one of the countries you want to bomb retaliate, resulting in nuclear disaster.",negative
C-Span will be carrying Senate Environment &amp; Public Works Committee Macfarlane &amp; Svinicki hearing at 10:00 EDT http://t.co/vnY8Ixbm,neutral
"This is so stupid

There is tons of energy need in this country. Run nuclear 24/7, and if it is producing excess energy during daytimeÃƒÂ¢Ã¢Â‚Â¬Ã‚Â¦

a) Use transmission to send the energy where itÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s needed
b) Store it in batteries and hydrogen and so on

energy too cheap to meter, baby https://t.co/wDCNbuw7ei",negative
"@arschpirat @Sociopathblog @saarkartvelo @AlbertLEtranger https://t.co/6jAnJw2Idn

Nice ""facts"" there. But lemme break down renewables for you too.
Solar and wind both cause massive environmental damage and generate toxic waste we dont know what to properly handle, as well as less efficient and more expensive long term https://t.co/DMzUP73CKe",neutral
"TRUMP IN 2024"" OIL KINGPIN"" DRILL BABY DRILL"" BRING ON CLEAN NATURAL GAS"" NUCLEAR ENERGY"" WE ARE INDEPENDENT OF ANY COUNTRY  IN THE MODERN WORLD!enceBillionaire businessman's message to Democrats: If you want to get re-elected, stop screwing the consumer
https://t.co/Q1bhcJ6kl0",positive
Lovely times when all we had to worry about was a pandemic and an unstable market and not nuclear panic and a war.,positive
3 Reasons Why Nuclear Energy Is Terrible!: https://t.co/iaBiItTUnK via @YouTube,negative
"How to work out that you're unimportant. They didn't try to recruit you (or me). Sigh. Despite years of working in Russia, with rockets and nuclear, even a deal or two with N Korea (not rockets or nuclear note) not even a hint of ""would you like to help the nation?"" Any nation. https://t.co/EwFF7LgIht",negative
@TheobaldMathew2 @mihaszek Poland answer: Fried cheese? We don't even mind Russia there much anymore. Nuclear missiles are actually pretty cool over there. ????????????????,positive
@stephenfhayes Netanyahu said n 2002 that Saddam had nuclear weapons.The US should attack them before its too late.Y should we listen 2 him?,negative
"GLOBAL:  Sustainable energy policies vital, say electricity and nuclear unions https://t.co/T6jWNwtHRX",positive
"@realDonaldTrump @realDonaldTrump That's Great  News! #ChairmanKim is ready to trade his ""Nuclear Program"" in for a ""Great Economy"" &amp; ""Luxury Hotels"" on the beach. The #American people are confident you can ""Negotiate"" a deal, despite China &amp; Russia's negative interference 
Ã°ÂŸÂ‘ÂÃ°ÂŸÂ˜ÂƒÃ°ÂŸÂ‘ÂŒ #ArtOfTheDeal",positive
"@Quantensalat @sollidnuclear @EnergyJvd @Greenpeace @letsreplanet @donanderledes @sscheller We love almost everything Greenpeace have done. At the moment we ask GP to acknowledge that the science tells us to give all green energy solutions a fair chance. Solar, wind, nuclear, geothermal and the like not go against science. We should work together against fossil fuels ???????????€?????",positive
"New series HOLLOW HEART out this week from Vault Comics. With 5 great covers to choose from. 
#hollowheart #paulallor #paultucker #vaultcomics @ Nuclear Comics https://t.co/jnRZ6iEAs9",positive
Rush Limbaugh claims if Obama were President for the last 8 years LA would have suffered a nuclear attack.,negative
I liked a @YouTube video from @k4rn4ge3lite http://t.co/TAorcFDZH3 WORLDS FIRST TRIPLE NUCLEAR w/ 3 DIFFERENT GUNS on Overflow,positive
"US fears Putin may lean on nuclear threats if Russia continues to fail in Ukraine

https://t.co/80hzjsA1uE",negative
"#F15E, along with #F16 &amp; #B2, are US Air Force's delivery systems for #B61 nuclear bomb. #F18 is not one of them &amp; is not planned for. F16 will be replaced by #F35A. Why Germany is seriously considering F18 as future #nuclear platform should be questioned. https://t.co/W8qrOdEc82",negative
Solar&amp;wind power systems hav 100 times better lifetime energy yield than either nuclear or fossil energy system per tonne of mined materials,positive
link: North Korea seeks upper hand with nuclear threat has been added to dailysourcecode @ http://tinyurl.com/d22ux8,neutral
Health workers should never be tasked with responding to a nuclear attack. Great to talk #nuclearban at @HSUNational conference. Pictured with Dan Hill and Cheryl Hamill of HSU WA. https://t.co/3qXWn1ykLO,positive
"Higher Education Open Day in #Taunton, #Somerset
Saturday 15 September, 10am - 2pm
Come and see us for yourself!
https://t.co/wkCnjgOUXp

#Training #Degree #Business #Health #Care #EarlyYears #Arts #Construction #Engineering #Nuclear #Motorsport #Sport #Horticulture #Agriculture https://t.co/H81kN1Kw39",positive
"@ericareport @durrutia19 Why listen to Biden? I mean heÃ¢Â€Â™s shown his allegiance to China vividly,  heÃ¢Â€Â™s let Iran make nuclear weapons now,  he stopped American oil and we have to fill our cars with Russian oil now.  Reversal - another dupe by Dems. The Ã¢Â€Â˜One World OrderÃ¢Â€Â™ / KkK / Slavery / War Party.",positive
@Barbarajdurkin @JaggerMickOZ @SaferStone @PeaceOnEarth222 @TQMKA @benson_karras @GillesnFio @manifesto2000 @AltGreen2 @dunvirkin @MartinBrampton @bsawatske @RedDragonFly19 @JosephYosephA @GWLarsson @_joe_68 @ozhomeschool @RoyPentland @no2wind @HowarthWass @tcw_team @novakglobal @KAG2020_MAGA @Zabrana1000 @KnowYourGreen1 @BruceWaTheTruth @Farmer3086 @Michael_D_Crow @WTraferd @KCTaz @juan_moment @estherwrightman @Tangomitteckel @portun81 @sussex_paul @EdDarrell @rpkersey @Anthony_James_X @PhilosophySeel @RichardMorganNZ @PracticalLefty @Gazzagunna @LatinMass9876 @donahugh216 @GPEC1292 @iceagereentry @Chris_Leary @SombreGreen @johnstretch @Havenaar64 Huh... so other than disputed deaths in the Soviet Union and 60 years ago in Britain ... wind turbine deaths are higher with far less energy produced than nuclear. https://t.co/Cn1SH04mSf,neutral
"Atoms helped me understand more about the cosmos. At school I did a project on the sun. Learning about atoms gave me an advantage on understanding a star??????????????s life cycle. I now know about nuclear fusion, gravity, and the building blocks of the universe. #astronomy #science https://t.co/PpF9SMl8m3",positive
NRC panel: Nuclear waste dump process continues http://bit.ly/cMbv6w via http://outside.in/62948,negative
Lakeshore update: Nuclear power critics to host walk Saturday - http://bit.ly/ewMntt #Manitowoc #Wisconsin,neutral
"@Myrddn Well you can???â‚¬??t assume that Iran will be deterred by mutual assurance of self destruction like we are.  Allowing Iran to acquire a nuclear weapon and deal with after may not be a strategy that we can afford to employ.  Trump by tearing up the treaty, giving Iran reason for revenge",negative
First #radiochemistry talk from our group at #ISRS2023 was @jays_wright talking about his work on the #radiofluorination of sterically hindered amides ÃƒÂ¢Ã‹ÂœÃ‚Â¢ÃƒÂ¯Ã‚Â¸ÃƒÂ°Ã…Â¸Ã‚Â§Ã‚ÂªÃƒÂ¢Ã…Â¡Ã¢Â€ÂºÃƒÂ¯Ã‚Â¸ #Nuclear_Medicine https://t.co/CAunnNAuG9,neutral
@RBReich So Biden saying Putin's nuclear threat is the most dangerous in our history is not inciting fear?  By the top you of course mean the US military complex that needs to be feed. Don't hear you talk about the profits with the weapons manufacturers. Your the phoney fear merchant,negative
Delighted to bring 14 UK companies to Magurele ready to support development of ELI Nuclear Physics facility. @UKSINet @tradegovuk https://t.co/kEmh5hIxt7,positive
"@conspiracyb0t @TeresaSkaggs5 ""No...wait until they deploy their nuclear weapons.  Then we can appear as the 'benevolent ETs' who save them from nuclear annihilation.""",neutral
"@Adam_Puzio Never will. With less than 1% growth in his terms and an increase from 8T to 20T deficit. And a 1.5B nuclear deal with Iran (1 of our most deadly foes). 44th was a disgrace to our country both foreign and domestic. Millenials, ugh.",negative
Using mountains as 'water batteries' could reduce the UK's need for new nuclear power stations https://t.co/llTROqEmnD https://t.co/ljj3ZDdmvY,neutral
"@MrHedleyMerrett @ektrit I don't think those rules apply to the use of nuclear weapons or large stockpiles of such weapons, during the cold war the 'countermeasure' was mutually assured destruction. In an increasingly  unstable world (dis)order what could be achieved by the use of atomic weaponry?",negative
"#Russia plans to launch new high-tech #nuclear submarines later this month. #CaspianNews
https://t.co/axb0NJaRkB",neutral
US nuclear-powered vessel commands military training exercises https://t.co/Aq82heTkcZ #USnuclear #NorthKorea #ChristopherSweeney #SouthKorean #Seoul,neutral
"All 411 core parts of are designed and made in #China. With active and passive safety features and a double-layer safety shell, the design meets the highest international safety standards for #nuclear power plants.",positive
Derby event for manufacturers New to nuclear | Nuclear AMRC @fitfornuclear  http://t.co/jTvzkVctJa,neutral
"FLOATING NUCLEAR POWER PLANT?!?!
Common sense has now completely left the planet. https://t.co/uGp9F0cXU5",negative
"New THE GOON TIKI MUG AND SHOT GLASS out this week!! Love that it comes with a Franky shot glass and Eric PowellÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s personal cocktail recipe. 
#thegoon #ericpowell #albatrossfunnybooks #tikimugs @ Nuclear Comics https://t.co/2Ii9ANXfNi",positive
"RT @haaretzonline Report: UN, Iran working on secret deal to end nuclear sanctions http://bit.ly/38eQnF",neutral
@jtotheizzoe have you seen this yet? http://t.co/3KxPn307Nb made me happy dance #RealNuclearWasteConfidence,positive
"The river power when nuclear armed peace, and prosperity, and the bright future of the nation. http://t.co/0YU31VH1Li",positive
???â‚¬??@voxdotcom: There's an even geekier version of #2048 http://t.co/hhpJMsfACj http://t.co/C78qTdZwHI???â‚¬?? @AugustGeorge @lhommedauphin @SSKizzle,neutral
Eskom Corporate RP Specialist Marc Maree- on RP in support of  engineering projects at Koeberg Nuclear Power Station #SARPA Conference @SAnuclearwomen @NtaoKunene @GaopalelweBigG https://t.co/K0sAS2wwuI,neutral
Japanese Nuclear Emergency Director: You Have No Right to a Radiation-Free Life [Video] http://sflow.us/ri3Gdp #gizmodo,negative
Zuma??????????????s nuclear scheme is either crazy or another scam | Columnists | BDlive http://t.co/DCiWMTGLTj via @BDliveSA,negative
Iran and world powers must stop bickering - Russia http://t.co/fgWRCylm #News $News,neutral
"After 70 years, physicists have finally figured out how a fundamental aspect of nuclear fission works  https://t.co/CJIbDyU67E",neutral
"I'm not for a Trident Nuclear missile system. It's based on a MAD policy. When launched, we're all dead. That's not a deterrent it's death.",negative
"A big thanks to Russell &amp; Adam Farrington for coming over to participate @ the Defi Kite. Great to share some quality time on/off the water together, even if it was nuclear. This one??????????????s for you Russell, Hardwood????????????? https://t.co/4JIZvgIHWs",positive
"@drygstein @giga_bull @vickorano @elonmusk @anothercohen Lol, the lack of self awareness of the left's puppet is almost a skill. Ok, I'm perfectly fine with being one in the cult that provide video evidences while you're the one hating Trump so bad you wait for him in prison for 7 years now believing he 'brought nuclear code home' lol",negative
(LEAD) China says nuclear envoy discussed 'current situation' with N. Korean officials https://t.co/WGwyVIUJpt,neutral
"@cruick @JustStop_Oil Nuclear power! Practical and clever...but foolish and unwise, more mortgaging the future so we might survive a few more decades rather than value life and nature and the opportunity to thrive within a living future that's worth living...",positive
