Sentence #,Word,Tag
,have,GENERAL
,reached,GENERAL
,out,GENERAL
,to,GENERAL
,tell,GENERAL
,me,GENERAL
,that,GENERAL
,what,GENERAL
,happened,GENERAL
,actually,GENERAL
,wasn,GENERAL
,t,GENERAL
,that,GENERAL
,bad,GENERAL
,or,GENERAL
,we,GENERAL
,have,GENERAL
,all,GENERAL
,put,GENERAL
,it,GENERAL
,behind,GENERAL
,us,GENERAL
,.,GENERAL
2818,The,GENERAL
,we,GENERAL
,is,GENERAL
,not,GENERAL
,meant,GENERAL
,to,GENERAL
,include,GENERAL
,me,GENERAL
,yet,GENERAL
,insinuates,GENERAL
,that,GENERAL
,if,GENERAL
,I,GENERAL
,am,GENERAL
,to,GENERAL
,be,GENERAL
,a,GENERAL
,member,GENERAL
,of,GENERAL
,the,GENERAL
,community,GENERAL
,I,GENERAL
,must,GENERAL
,move,GENERAL
,on,GENERAL
,at,GENERAL
,the,GENERAL
,same,GENERAL
,pace,GENERAL
,.,GENERAL
2819,People,GENERAL
,who,GENERAL
,knew,GENERAL
,about,GENERAL
,that,GENERAL
,note,GENERAL
,asserted,GENERAL
,only,GENERAL
,months,GENERAL
,later,GENERAL
,that,GENERAL
,they,GENERAL
,had,GENERAL
,never,GENERAL
,seen,GENERAL
,racism,BIAS
,in,GENERAL
,academia,GENERAL
,.,GENERAL
2820,These,GENERAL
,are,GENERAL
,all,GENERAL
,acts,GENERAL
,of,GENERAL
,erasure,GENERAL
,of,GENERAL
,Black,DEI
,experience,GENERAL
,.,GENERAL
2821,Part,GENERAL
,of,GENERAL
,the,GENERAL
,centring,GENERAL
,of,GENERAL
,whiteness,GENERAL
,in,GENERAL
,academia,GENERAL
,is,GENERAL
,that,GENERAL
,white,GENERAL
,faculty,GENERAL
,members,GENERAL
,are,GENERAL
,deemed,GENERAL
,the,GENERAL
,arbiters,GENERAL
,of,GENERAL
,the,GENERAL
,existence,GENERAL
,validity,GENERAL
,and,GENERAL
,impact,GENERAL
,of,GENERAL
,racism,BIAS
,racism,BIAS
,exists,GENERAL
,when,GENERAL
,white,GENERAL
,people,GENERAL
,say,GENERAL
,it,GENERAL
,does,GENERAL
,.,GENERAL
2822,As,GENERAL
,a,GENERAL
,result,GENERAL
,racism,BIAS
,is,GENERAL
,often,GENERAL
,disregarded,GENERAL
,and,GENERAL
,excused,GENERAL
,in,GENERAL
,academic,GENERAL
,institutions,GENERAL
,at,GENERAL
,the,GENERAL
,expense,GENERAL
,of,GENERAL
,Black,DEI
,people,GENERAL
,.,GENERAL
2823,Lab,GENERAL
,heads,GENERAL
,should,GENERAL
,learn,GENERAL
,to,GENERAL
,talk,GENERAL
,about,GENERAL
,racism,BIAS
,I,GENERAL
,call,GENERAL
,on,GENERAL
,people,GENERAL
,in,GENERAL
,science,GENERAL
,who,GENERAL
,are,GENERAL
,expressing,GENERAL
,outrage,GENERAL
,about,GENERAL
,racism,BIAS
,in,GENERAL
,broader,GENERAL
,society,GENERAL
,to,GENERAL
,focus,GENERAL
,the,GENERAL
,same,GENERAL
,level,GENERAL
,of,GENERAL
,energy,GENERAL
,on,GENERAL
,looking,GENERAL
,inwards,GENERAL
,to,GENERAL
,wake,GENERAL
,up,GENERAL
,to,GENERAL
,how,GENERAL
,the,GENERAL
,culture,GENERAL
,in,GENERAL
,academic,GENERAL
,science,GENERAL
,is,GENERAL
,exclusionary,GENERAL
,.,GENERAL
2824,We,GENERAL
,debate,GENERAL
,the,GENERAL
,most,GENERAL
,exciting,GENERAL
,technology,GENERAL
,to,GENERAL
,bring,GENERAL
,to,GENERAL
,our,GENERAL
,departments,GENERAL
,to,GENERAL
,accelerate,GENERAL
,discovery,GENERAL
,we,GENERAL
,should,GENERAL
,apply,GENERAL
,the,GENERAL
,same,GENERAL
,spirit,GENERAL
,to,GENERAL
,examining,GENERAL
,the,GENERAL
,culture,GENERAL
,of,GENERAL
,the,GENERAL
,department,GENERAL
,and,GENERAL
,improving,GENERAL
,how,GENERAL
,people,GENERAL
,are,GENERAL
,treated,GENERAL
,because,GENERAL
,that,GENERAL
,too,GENERAL
,accelerates,GENERAL
,discovery,GENERAL
,.,GENERAL
2825,Leaders,GENERAL
,and,GENERAL
,faculty,GENERAL
,members,GENERAL
,must,GENERAL
,approach,GENERAL
,creating,GENERAL
,an,GENERAL
,culture,GENERAL
,with,GENERAL
,the,GENERAL
,same,GENERAL
,vigour,GENERAL
,we,GENERAL
,apply,GENERAL
,to,GENERAL
,achieving,GENERAL
,every,GENERAL
,other,GENERAL
,dimension,GENERAL
,of,GENERAL
,scientific,GENERAL
,excellence,GENERAL
,.,GENERAL
2826,Too,GENERAL
,often,GENERAL
,the,GENERAL
,response,GENERAL
,to,GENERAL
,in,GENERAL
,academia,GENERAL
,is,GENERAL
,to,GENERAL
,instruct,GENERAL
,Black,DEI
,students,GENERAL
,fellows,GENERAL
,staff,GENERAL
,and,GENERAL
,faculty,GENERAL
,members,GENERAL
,to,GENERAL
,simply,GENERAL
,fix,GENERAL
,their,GENERAL
,feelings,GENERAL
,rather,GENERAL
,than,GENERAL
,demand,GENERAL
,transformation,GENERAL
,of,GENERAL
,the,GENERAL
,institution,GENERAL
,.,GENERAL
2827,I,GENERAL
,have,GENERAL
,been,GENERAL
,counselled,GENERAL
,to,GENERAL
,develop,GENERAL
,a,GENERAL
,thick,GENERAL
,skin,GENERAL
,about,GENERAL
,these,GENERAL
,incidents,GENERAL
,and,GENERAL
,told,GENERAL
,that,GENERAL
,if,GENERAL
,I,GENERAL
,speak,GENERAL
,up,GENERAL
,I,GENERAL
,will,GENERAL
,jeopardize,GENERAL
,my,GENERAL
,career,GENERAL
,.,GENERAL
2828,Every,GENERAL
,time,GENERAL
,I,GENERAL
,have,GENERAL
,received,GENERAL
,a,GENERAL
,scientific,GENERAL
,award,GENERAL
,or,GENERAL
,grant,GENERAL
,since,GENERAL
,my,GENERAL
,graduate,GENERAL
,studies,GENERAL
,I,GENERAL
,have,GENERAL
,been,GENERAL
,told,GENERAL
,by,GENERAL
,members,GENERAL
,of,GENERAL
,faculty,GENERAL
,that,GENERAL
,my,GENERAL
,achievements,GENERAL
,are,GENERAL
,bestowed,GENERAL
,on,GENERAL
,me,GENERAL
,merely,GENERAL
,because,GENERAL
,I,GENERAL
,am,GENERAL
,Black,DEI
,.,GENERAL
2829,I,GENERAL
,promised,GENERAL
,myself,GENERAL
,a,GENERAL
,long,GENERAL
,time,GENERAL
,ago,GENERAL
,that,GENERAL
,I,GENERAL
,will,GENERAL
,always,GENERAL
,speak,GENERAL
,up,GENERAL
,in,GENERAL
,these,GENERAL
,situations,GENERAL
,so,GENERAL
,I,GENERAL
,reply,GENERAL
,That,GENERAL
,implies,GENERAL
,that,GENERAL
,you,GENERAL
,can,GENERAL
,not,GENERAL
,envision,GENERAL
,a,GENERAL
,scenario,GENERAL
,where,GENERAL
,a,GENERAL
,Black,DEI
,person,GENERAL
,is,GENERAL
,the,GENERAL
,strongest,GENERAL
,I,GENERAL
,want,GENERAL
,people,GENERAL
,to,GENERAL
,think,GENERAL
,about,GENERAL
,what,GENERAL
,they,GENERAL
,are,GENERAL
,actually,GENERAL
,saying,GENERAL
,.,GENERAL
2830,I,GENERAL
,also,GENERAL
,want,GENERAL
,people,GENERAL
,to,GENERAL
,recognize,GENERAL
,intersectionality,GENERAL
,the,GENERAL
,complex,GENERAL
,and,GENERAL
,cumulative,GENERAL
,effect,GENERAL
,of,GENERAL
,multiple,GENERAL
,systems,GENERAL
,of,GENERAL
,oppression,BIAS
,acting,GENERAL
,in,GENERAL
,concert,GENERAL
,.,GENERAL
2831,Volunteers,GENERAL
,compiling,GENERAL
,lists,GENERAL
,of,GENERAL
,female,DEI
,scientists,GENERAL
,and,GENERAL
,Black,DEI
,and,GENERAL
,Latinx,GENERAL
,scientists,GENERAL
,asked,GENERAL
,me,GENERAL
,to,GENERAL
,be,GENERAL
,on,GENERAL
,the,GENERAL
,latter,GENERAL
,but,GENERAL
,not,GENERAL
,the,GENERAL
,former,GENERAL
,as,GENERAL
,if,GENERAL
,being,GENERAL
,Black,DEI
,and,GENERAL
,a,GENERAL
,woman,DEI
,were,GENERAL
,mutually,GENERAL
,exclusive,GENERAL
,.,GENERAL
2832,Until,GENERAL
,I,GENERAL
,questioned,GENERAL
,them,GENERAL
,they,GENERAL
,had,GENERAL
,not,GENERAL
,realized,GENERAL
,that,GENERAL
,when,GENERAL
,they,GENERAL
,were,GENERAL
,making,GENERAL
,efforts,GENERAL
,to,GENERAL
,help,GENERAL
,female,DEI
,scientists,GENERAL
,their,GENERAL
,image,GENERAL
,was,GENERAL
,of,GENERAL
,white,GENERAL
,women,DEI
,.,GENERAL
2833,Grieving,GENERAL
,and,GENERAL
,frustrated,GENERAL
,Black,DEI
,scientists,GENERAL
,call,GENERAL
,out,GENERAL
,racism,BIAS
,in,GENERAL
,the,GENERAL
,wake,GENERAL
,of,GENERAL
,police,GENERAL
,killings,GENERAL
,I,GENERAL
,ve,GENERAL
,had,GENERAL
,supporters,DEI
,too,GENERAL
,.,GENERAL
2834,My,GENERAL
,lab,GENERAL
,tries,GENERAL
,to,GENERAL
,understand,GENERAL
,how,GENERAL
,metabolism,GENERAL
,by,GENERAL
,gut,GENERAL
,enzymes,GENERAL
,such,GENERAL
,as,GENERAL
,the,GENERAL
,cytochromes,GENERAL
,explains,GENERAL
,variability,GENERAL
,in,GENERAL
,how,GENERAL
,well,GENERAL
,drugs,GENERAL
,work,GENERAL
,particularly,GENERAL
,for,GENERAL
,HIV,GENERAL
,.,GENERAL
2835,During,GENERAL
,my,GENERAL
,graduate,GENERAL
,studies,GENERAL
,I,GENERAL
,struggled,GENERAL
,for,GENERAL
,about,GENERAL
,six,GENERAL
,months,GENERAL
,on,GENERAL
,an,GENERAL
,experiment,GENERAL
,to,GENERAL
,measure,GENERAL
,an,GENERAL
,uncharacterized,GENERAL
,metabolite,GENERAL
,.,GENERAL
2836,My,GENERAL
,adviser,GENERAL
,told,GENERAL
,me,GENERAL
,If,GENERAL
,there,GENERAL
,is,GENERAL
,anyone,GENERAL
,who,GENERAL
,can,GENERAL
,get,GENERAL
,it,GENERAL
,to,GENERAL
,work,GENERAL
,it,GENERAL
,is,GENERAL
,That,GENERAL
,meant,GENERAL
,a,GENERAL
,lot,GENERAL
,and,GENERAL
,I,GENERAL
,did,GENERAL
,get,GENERAL
,it,GENERAL
,to,GENERAL
,work,GENERAL
,.,GENERAL
2837,That,GENERAL
,kind,GENERAL
,of,GENERAL
,support,DEI
,which,GENERAL
,I,GENERAL
,have,GENERAL
,also,GENERAL
,received,GENERAL
,from,GENERAL
,my,GENERAL
,postdoc,GENERAL
,adviser,GENERAL
,current,GENERAL
,dean,GENERAL
,and,GENERAL
,others,GENERAL
,fuels,GENERAL
,me,GENERAL
,through,GENERAL
,the,GENERAL
,nonsense,GENERAL
,I,GENERAL
,regularly,GENERAL
,deal,GENERAL
,with,GENERAL
,.,GENERAL
2838,Too,GENERAL
,many,GENERAL
,people,GENERAL
,resist,GENERAL
,recognizing,GENERAL
,racism,BIAS
,because,GENERAL
,they,GENERAL
,want,GENERAL
,to,GENERAL
,say,GENERAL
,We,GENERAL
,are,GENERAL
,all,GENERAL
,good,GENERAL
,I,GENERAL
,say,GENERAL
,being,GENERAL
,good,GENERAL
,means,GENERAL
,learning,GENERAL
,to,GENERAL
,recognize,GENERAL
,racism,BIAS
,and,GENERAL
,exclusionary,GENERAL
,culture,GENERAL
,and,GENERAL
,then,GENERAL
,taking,GENERAL
,action,GENERAL
,.,GENERAL
2839,That,GENERAL
,means,GENERAL
,seeking,GENERAL
,out,GENERAL
,those,GENERAL
,who,GENERAL
,are,GENERAL
,often,GENERAL
,overlooked,GENERAL
,or,GENERAL
,actively,GENERAL
,excluded,GENERAL
,nominating,GENERAL
,Black,DEI
,scientists,GENERAL
,including,GENERAL
,students,GENERAL
,and,GENERAL
,postdocs,GENERAL
,for,GENERAL
,awards,GENERAL
,and,GENERAL
,prominent,GENERAL
,speaking,GENERAL
,engagements,GENERAL
,.,GENERAL
2840,It,GENERAL
,means,GENERAL
,inviting,GENERAL
,Black,DEI
,scientists,GENERAL
,to,GENERAL
,give,GENERAL
,departmental,GENERAL
,talks,GENERAL
,.,GENERAL
2841,It,GENERAL
,means,GENERAL
,creating,GENERAL
,institutional,GENERAL
,transition,GENERAL
,programmes,GENERAL
,to,GENERAL
,help,GENERAL
,Black,DEI
,postdocs,GENERAL
,and,GENERAL
,other,GENERAL
,emerging,GENERAL
,scientists,GENERAL
,from,GENERAL
,historically,GENERAL
,marginalized,BIAS
,groups,GENERAL
,to,GENERAL
,move,GENERAL
,into,GENERAL
,faculty,GENERAL
,positions,GENERAL
,.,GENERAL
2842,It,GENERAL
,also,GENERAL
,means,GENERAL
,leading,GENERAL
,by,GENERAL
,example,GENERAL
,.,GENERAL
2843,We,GENERAL
,ve,GENERAL
,seen,GENERAL
,people,GENERAL
,from,GENERAL
,graduate,GENERAL
,students,GENERAL
,to,GENERAL
,the,GENERAL
,head,GENERAL
,of,GENERAL
,the,GENERAL
,US,GENERAL
,National,GENERAL
,Institutes,GENERAL
,of,GENERAL
,Health,GENERAL
,refuse,GENERAL
,to,GENERAL
,serve,GENERAL
,on,GENERAL
,manels,GENERAL
,panels,GENERAL
,made,GENERAL
,up,GENERAL
,entirely,GENERAL
,of,GENERAL
,cisgender,GENERAL
,men,GENERAL
,.,GENERAL
2844,Why,GENERAL
,not,GENERAL
,also,GENERAL
,commit,GENERAL
,to,GENERAL
,speak,GENERAL
,only,GENERAL
,at,GENERAL
,scientific,GENERAL
,conferences,GENERAL
,and,GENERAL
,on,GENERAL
,panels,GENERAL
,that,GENERAL
,feature,GENERAL
,Black,DEI
,voices,GENERAL
,or,GENERAL
,those,GENERAL
,from,GENERAL
,other,GENERAL
,historically,GENERAL
,marginalized,BIAS
,groups,GENERAL
,Tangible,GENERAL
,activism,GENERAL
,not,GENERAL
,slogans,GENERAL
,or,GENERAL
,defensiveness,GENERAL
,is,GENERAL
,what,GENERAL
,will,GENERAL
,strengthen,GENERAL
,science,GENERAL
,equity,DEI
,inclusion,DEI
,.,GENERAL
2845,Nonprofit,GENERAL
,organizations,GENERAL
,use,GENERAL
,these,GENERAL
,words,GENERAL
,as,GENERAL
,they,GENERAL
,strive,GENERAL
,to,GENERAL
,become,GENERAL
,more,GENERAL
,diverse,DEI
,yet,GENERAL
,many,GENERAL
,leaders,GENERAL
,are,GENERAL
,uncertain,GENERAL
,about,GENERAL
,the,GENERAL
,steps,GENERAL
,needed,GENERAL
,to,GENERAL
,turn,GENERAL
,dialogue,GENERAL
,and,GENERAL
,intention,GENERAL
,into,GENERAL
,action,GENERAL
,.,GENERAL
2846,ProInspire,GENERAL
,s,GENERAL
,work,GENERAL
,to,GENERAL
,develop,GENERAL
,leaders,GENERAL
,at,GENERAL
,all,GENERAL
,levels,GENERAL
,for,GENERAL
,the,GENERAL
,social,GENERAL
,sector,GENERAL
,has,GENERAL
,shown,GENERAL
,us,GENERAL
,that,GENERAL
,for,GENERAL
,many,GENERAL
,organizations,GENERAL
,the,GENERAL
,desire,GENERAL
,to,GENERAL
,increase,GENERAL
,diversity,DEI
,isn,GENERAL
,t,GENERAL
,translating,GENERAL
,into,GENERAL
,the,GENERAL
,reality,GENERAL
,of,GENERAL
,an,GENERAL
,environment,GENERAL
,that,GENERAL
,enables,GENERAL
,people,GENERAL
,of,GENERAL
,different,GENERAL
,backgrounds,GENERAL
,to,GENERAL
,succeed,GENERAL
,and,GENERAL
,diverse,DEI
,perspectives,GENERAL
,to,GENERAL
,be,GENERAL
,heard,GENERAL
,.,GENERAL
2847,There,GENERAL
,has,GENERAL
,never,GENERAL
,been,GENERAL
,a,GENERAL
,more,GENERAL
,relevant,GENERAL
,time,GENERAL
,to,GENERAL
,help,GENERAL
,organizations,GENERAL
,succeed,GENERAL
,in,GENERAL
,their,GENERAL
,efforts,GENERAL
,to,GENERAL
,strengthen,GENERAL
,diversity,DEI
,equity,DEI
,and,GENERAL
,inclusion,DEI
,.,GENERAL
2848,The,GENERAL
,Independent,GENERAL
,Sector,GENERAL
,Diversity,DEI
,Equity,DEI
,and,GENERAL
,Inclusion,DEI
,focus,GENERAL
,area,GENERAL
,highlights,GENERAL
,information,GENERAL
,and,GENERAL
,tools,GENERAL
,to,GENERAL
,help,GENERAL
,leaders,GENERAL
,make,GENERAL
,the,GENERAL
,changes,GENERAL
,that,GENERAL
,will,GENERAL
,lead,GENERAL
,to,GENERAL
,more,GENERAL
,diverse,DEI
,inclusive,DEI
,and,GENERAL
,equitable,DEI
,organizations,GENERAL
,.,GENERAL
2849,In,GENERAL
,this,GENERAL
,post,GENERAL
,we,GENERAL
,offer,GENERAL
,a,GENERAL
,foundational,GENERAL
,understanding,GENERAL
,of,GENERAL
,the,GENERAL
,issues,GENERAL
,baseline,GENERAL
,definitions,GENERAL
,the,GENERAL
,case,GENERAL
,for,GENERAL
,why,GENERAL
,diversity,DEI
,matters,GENERAL
,and,GENERAL
,an,GENERAL
,introduction,GENERAL
,to,GENERAL
,the,GENERAL
,resources,GENERAL
,that,GENERAL
,you,GENERAL
,ll,GENERAL
,find,GENERAL
,in,GENERAL
,the,GENERAL
,Diversity,DEI
,Equity,DEI
,and,GENERAL
,Inclusion,DEI
,focus,GENERAL
,area,GENERAL
,.,GENERAL
2850,Definitions,GENERAL
,We,GENERAL
,define,GENERAL
,diversity,DEI
,equity,DEI
,and,GENERAL
,inclusion,DEI
,based,GENERAL
,on,GENERAL
,language,GENERAL
,from,GENERAL
,the,GENERAL
,Coalition,GENERAL
,Racial,BIAS
,Equity,DEI
,Tools,GENERAL
,Glossary,GENERAL
,and,GENERAL
,UC,GENERAL
,Berkeley,GENERAL
,Diversity,DEI
,includes,GENERAL
,all,GENERAL
,the,GENERAL
,ways,GENERAL
,in,GENERAL
,which,GENERAL
,people,GENERAL
,differ,GENERAL
,encompassing,GENERAL
,the,GENERAL
,different,GENERAL
,characteristics,GENERAL
,that,GENERAL
,make,GENERAL
,one,GENERAL
,individual,GENERAL
,or,GENERAL
,group,GENERAL
,different,GENERAL
,from,GENERAL
,another,GENERAL
,.,GENERAL
2851,While,GENERAL
,diversity,DEI
,is,GENERAL
,often,GENERAL
,used,GENERAL
,in,GENERAL
,reference,GENERAL
,to,GENERAL
,race,DEI
,ethnicity,DEI
,and,GENERAL
,gender,DEI
,we,GENERAL
,embrace,GENERAL
,a,GENERAL
,broader,GENERAL
,definition,GENERAL
,of,GENERAL
,diversity,DEI
,that,GENERAL
,also,GENERAL
,includes,GENERAL
,age,GENERAL
,national,GENERAL
,origin,GENERAL
,religion,GENERAL
,disability,BIAS
,sexual,GENERAL
,orientation,DEI
,socioeconomic,GENERAL
,status,GENERAL
,education,GENERAL
,marital,GENERAL
,status,GENERAL
,language,GENERAL
,and,GENERAL
,physical,GENERAL
,appearance,GENERAL
,.,GENERAL
2852,Our,GENERAL
,definition,GENERAL
,also,GENERAL
,includes,GENERAL
,diversity,DEI
,of,GENERAL
,thought,GENERAL
,ideas,GENERAL
,perspectives,GENERAL
,and,GENERAL
,values,GENERAL
,.,GENERAL
2853,We,GENERAL
,also,GENERAL
,recognize,GENERAL
,that,GENERAL
,individuals,GENERAL
,affiliate,GENERAL
,with,GENERAL
,multiple,GENERAL
,identities,DEI
,.,GENERAL
2854,Equity,DEI
,is,GENERAL
,the,GENERAL
,fair,GENERAL
,treatment,GENERAL
,access,GENERAL
,opportunity,GENERAL
,and,GENERAL
,advancement,GENERAL
,for,GENERAL
,all,GENERAL
,people,GENERAL
,while,GENERAL
,at,GENERAL
,the,GENERAL
,same,GENERAL
,time,GENERAL
,striving,GENERAL
,to,GENERAL
,identify,GENERAL
,and,GENERAL
,eliminate,GENERAL
,barriers,GENERAL
,that,GENERAL
,have,GENERAL
,prevented,GENERAL
,the,GENERAL
,full,GENERAL
,participation,GENERAL
,of,GENERAL
,some,GENERAL
,groups,GENERAL
,.,GENERAL
2855,Improving,GENERAL
,equity,DEI
,involves,GENERAL
,increasing,GENERAL
,justice,DEI
,and,GENERAL
,fairness,GENERAL
,within,GENERAL
,the,GENERAL
,procedures,GENERAL
,and,GENERAL
,processes,GENERAL
,of,GENERAL
,institutions,GENERAL
,or,GENERAL
,systems,GENERAL
,as,GENERAL
,well,GENERAL
,as,GENERAL
,in,GENERAL
,their,GENERAL
,distribution,GENERAL
,of,GENERAL
,resources,GENERAL
,.,GENERAL
2856,Tackling,GENERAL
,equity,DEI
,issues,GENERAL
,requires,GENERAL
,an,GENERAL
,understanding,GENERAL
,of,GENERAL
,the,GENERAL
,root,GENERAL
,causes,GENERAL
,of,GENERAL
,outcome,GENERAL
,disparities,GENERAL
,within,GENERAL
,our,GENERAL
,society,GENERAL
,.,GENERAL
2857,Inclusion,DEI
,is,GENERAL
,the,GENERAL
,act,GENERAL
,of,GENERAL
,creating,GENERAL
,environments,GENERAL
,in,GENERAL
,which,GENERAL
,any,GENERAL
,individual,GENERAL
,or,GENERAL
,group,GENERAL
,can,GENERAL
,be,GENERAL
,and,GENERAL
,feel,GENERAL
,welcomed,DEI
,respected,GENERAL
,supported,DEI
,and,GENERAL
,valued,GENERAL
,to,GENERAL
,fully,GENERAL
,participate,GENERAL
,.,GENERAL
2858,An,GENERAL
,inclusive,DEI
,and,GENERAL
,welcoming,DEI
,climate,GENERAL
,embraces,GENERAL
,differences,GENERAL
,and,GENERAL
,offers,GENERAL
,respect,GENERAL
,in,GENERAL
,words,GENERAL
,and,GENERAL
,actions,GENERAL
,for,GENERAL
,all,GENERAL
,people,GENERAL
,.,GENERAL
2859,It,GENERAL
,s,GENERAL
,important,GENERAL
,to,GENERAL
,note,GENERAL
,that,GENERAL
,while,GENERAL
,an,GENERAL
,inclusive,DEI
,group,GENERAL
,is,GENERAL
,by,GENERAL
,definition,GENERAL
,diverse,DEI
,a,GENERAL
,diverse,DEI
,group,GENERAL
,isn,GENERAL
,t,GENERAL
,always,GENERAL
,inclusive,DEI
,.,GENERAL
2860,Increasingly,GENERAL
,recognition,GENERAL
,of,GENERAL
,unconscious,BIAS
,or,GENERAL
,implicit,BIAS
,bias,BIAS
,helps,GENERAL
,organizations,GENERAL
,to,GENERAL
,be,GENERAL
,deliberate,GENERAL
,about,GENERAL
,addressing,GENERAL
,issues,GENERAL
,of,GENERAL
,inclusivity,DEI
,.,GENERAL
2861,The,GENERAL
,Case,GENERAL
,for,GENERAL
,Diversity,DEI
,Equity,DEI
,and,GENERAL
,Inclusion,DEI
,Four,GENERAL
,key,GENERAL
,arguments,GENERAL
,make,GENERAL
,the,GENERAL
,case,GENERAL
,for,GENERAL
,diversity,DEI
,equity,DEI
,and,GENERAL
,inclusion,DEI
,The,GENERAL
,moral,GENERAL
,or,GENERAL
,social,GENERAL
,justice,DEI
,case,GENERAL
,asserts,GENERAL
,that,GENERAL
,each,GENERAL
,person,GENERAL
,has,GENERAL
,value,GENERAL
,to,GENERAL
,contribute,GENERAL
,and,GENERAL
,that,GENERAL
,we,GENERAL
,must,GENERAL
,address,GENERAL
,barriers,GENERAL
,and,GENERAL
,historical,GENERAL
,factors,GENERAL
,that,GENERAL
,have,GENERAL
,led,GENERAL
,to,GENERAL
,unfair,GENERAL
,conditions,GENERAL
,for,GENERAL
,marginalized,BIAS
,populations,GENERAL
,.,GENERAL
2862,For,GENERAL
,example,GENERAL
,racial,BIAS
,equity,DEI
,refers,GENERAL
,to,GENERAL
,what,GENERAL
,a,GENERAL
,genuinely,GENERAL
,society,GENERAL
,would,GENERAL
,look,GENERAL
,like,GENERAL
,where,GENERAL
,the,GENERAL
,distribution,GENERAL
,of,GENERAL
,society,GENERAL
,s,GENERAL
,benefits,GENERAL
,and,GENERAL
,burdens,GENERAL
,would,GENERAL
,not,GENERAL
,be,GENERAL
,skewed,GENERAL
,by,GENERAL
,race,DEI
,and,GENERAL
,individuals,GENERAL
,would,GENERAL
,be,GENERAL
,no,GENERAL
,more,GENERAL
,or,GENERAL
,less,GENERAL
,likely,GENERAL
,to,GENERAL
,experience,GENERAL
,them,GENERAL
,due,GENERAL
,to,GENERAL
,the,GENERAL
,color,BIAS
,of,GENERAL
,their,GENERAL
,skin,GENERAL
,.,GENERAL
2863,From,GENERAL
,a,GENERAL
,moral,GENERAL
,perspective,GENERAL
,nonprofits,GENERAL
,are,GENERAL
,created,GENERAL
,to,GENERAL
,improve,GENERAL
,society,GENERAL
,and,GENERAL
,as,GENERAL
,such,GENERAL
,they,GENERAL
,should,GENERAL
,be,GENERAL
,diverse,DEI
,inclusive,DEI
,and,GENERAL
,equitable,DEI
,.,GENERAL
2864,The,GENERAL
,economic,GENERAL
,case,GENERAL
,is,GENERAL
,based,GENERAL
,on,GENERAL
,the,GENERAL
,idea,GENERAL
,that,GENERAL
,organizations,GENERAL
,and,GENERAL
,countries,GENERAL
,that,GENERAL
,tap,GENERAL
,into,GENERAL
,diverse,DEI
,talent,GENERAL
,pools,GENERAL
,are,GENERAL
,stronger,GENERAL
,and,GENERAL
,more,GENERAL
,efficient,GENERAL
,.,GENERAL
2865,Economists,GENERAL
,see,GENERAL
,discrimination,BIAS
,as,GENERAL
,economic,GENERAL
,inefficiency,GENERAL
,the,GENERAL
,result,GENERAL
,of,GENERAL
,a,GENERAL
,systematic,GENERAL
,misallocation,GENERAL
,of,GENERAL
,human,GENERAL
,resources,GENERAL
,.,GENERAL
2866,In,GENERAL
,fact,GENERAL
,the,GENERAL
,Center,GENERAL
,For,GENERAL
,American,GENERAL
,Progress,GENERAL
,finds,GENERAL
,that,GENERAL
,workplace,GENERAL
,discrimination,BIAS
,against,GENERAL
,employees,GENERAL
,based,GENERAL
,on,GENERAL
,race,DEI
,gender,DEI
,or,GENERAL
,sexual,GENERAL
,orientation,DEI
,costs,GENERAL
,businesses,GENERAL
,an,GENERAL
,estimated,GENERAL
,billion,GENERAL
,annually,GENERAL
,.,GENERAL
2867,That,GENERAL
,amount,GENERAL
,represents,GENERAL
,the,GENERAL
,annual,GENERAL
,estimated,GENERAL
,cost,GENERAL
,of,GENERAL
,losing,GENERAL
,and,GENERAL
,replacing,GENERAL
,more,GENERAL
,than,GENERAL
,million,GENERAL
,American,GENERAL
,workers,GENERAL
,who,GENERAL
,leave,GENERAL
,their,GENERAL
,jobs,GENERAL
,each,GENERAL
,year,GENERAL
,due,GENERAL
,to,GENERAL
,unfairness,GENERAL
,and,GENERAL
,discrimination,BIAS
,.,GENERAL
2868,In,GENERAL
